name,line
House, Perfect. Another Woman to tell you who you are.
House, Step inside one furniture store and find one thing you like.
House, One.
House, And the MRA?
House, As predicted. What did we say we'd move on to?
House," Which just leaves us with the question of, what happened during the out-of-body experience?"
House, Sure. If you then went on to answer the following � Did she float above her body? Did she see Jesus? Did she bathe in the Ganges?
House, No.
House," Coincidentally, she could also have a stroke if we do nothing."
House," It's not magical. It's experimental. Just like washing your hands after pooping once was. And technically, it's not our best shot. I'm pretty sure it's our only shot."
House," Perfect. So, Foreman, go get her consent. The rest of you go down to the cog sci lab. Equipment should already be there."
House," Inspiration point doesn't open till after dark. Got a real cool magic show about to start. Also, I'm gonna need to check your spare."
House, Anyone Ever tell you you can be a real buzzkill?
House, It's the sky. She's thinking about the moon and the stars and the sky.
House, Who's that?
House, What did daddy die of?
House," She likes school, and she has daddy issues � Neither of which helps us."
House, (still examining the model of the brain) Not the aortic dissection.
House," So that's one imperfect theory, plus a rare complication of a second theory, which gives us a complete explanation. Don't polish the notion, Foreman."
House, Get a better look at her pineal gland with three tesla fast spin echo MRI. (The team leaves to do the test)
House, Which we would expect to see if there was an allergic reaction happening.
House," (angry because they have reached a dead end) How exactly do you want to be shot down? On the basis of the fact that she's nEver been within 6,000 miles of the Middle East, or on the basis of the fact that all our scans and urine samples came back clean? (sighing) And yet she's still failing, system after system. (sighing again) So, either we find the answer at autopsy or..."
House, I got nothin'.
House," Are you having an affair? Does it bother you that your wife doesn't have the guts to actually ask that question, and I do?"
House," Difference is, I'm not afraid of the answer. And I might beliEve you."
House, But you want to.
House," Why? What, you finally got to the point where half your age plus sEven just isn't young enough?"
House, Or is it because you now really are old enough to be their � (He pauses as the answer suddenly comes to him) The dad. Does he travel for work?
House," Not hers, her boyfriend's. He's the one in her visions."
House, I'm your son's girlfriend's doctor.
House," It's a mouthful, but pRobably not as tricky as your title."
House, Do you travel a lot?
House, Where'd you go?
House, I think you exposed her to a parasite.
House, Because she doesn't have any.
House," It's cool. My theory is that her body was able to kill off the parasite, but what it couldn't do was get rid of the shell, which doesn't show up on the scans. That little piece of microscopic garbage set off an allergic reaction called cerebellar sParkstosomiasis delayed hypersensitivity allergy, or cusdehaaa. Risky, unpleasant treatment, but completely curable."
House," You'd think so, wouldn't you? Only thing is, did you Ever have sex with your son's girlfriend?"
House," Shut up! See, I can't treat this unless I can confirm it, and the only way she could have been exposed to this parasite is sexually, which means she's gonna die very soon unless you admit that you slept with her."
House," (walking around behind Artie so that he is now facing his son) Gee, this is bad, because you now have to choose between her living and the truth becoming public. And frankly, given what the truth is, it's a tough call."
House, (to Nick) Your girlfriend is not allergic to your semen. She's allergic to the Egyptian parasite swimming around in your dad's semen.
House," No need to explain. Technically, she was legal."
House," Hey... All things considered, it's actually great news."
House," You wussed out, and used a decorator."
House, 'cause it's not.
House, You have to. You can't keep letting other people define you.
House, Not another elephant.
House, Decorator didn't pick this.
House," (turning to look at Wilson) I like what this says about you, Wilson."
House, What'd you tell him?
House, And he bought it?
House, Your wife say yes?
House," Monkey see, monkey do. At least he has the young and stupid excuse."
House, (sincerely) Good for you.
House," Yeah, yeah, yeah, gotta clear the �"
House," You're on two milligrams of morphine an hour. How the hell are you still awake? No, don't tell me. [He takes the chart from the foot of the bed and glances at it.] Ischemic cardiomyopathy. If the blood's not reaParkng your gut, you have intestinal hypoperfusion. That'd be stronger than the narcotics."
House, She was being kind.
House," Oh, God, don't tell me we used to date."
House," Yeah, well, you should have kept reading. Heart disease is kind of below my pay grade."
House, You talking with your mouth full? A little.
House, I take maybe 1 in 20 cases. A lot of the people I turn down end up dying. It's really a good argument for there being more than one me when you think about it.
House," No cards, no flowers, not Even a phone call. Let me guess. LightHouse keeper."
House," So your closest colleagues died 2,000 years ago. That must be it. Not that you have no friends because, say, you're a miserable bastard."
House," The next few hours are gonna be grim. There'll be nausea, pain, no company, as soon as I can get myself out of here. I can unlock the regulator. You can put yourself in a narcotic haze, sleep blissfully to the end."
House, Win-win.
House, Are you trying to guilt me for not taking your case?
House," You think Odysseus would lie whimpering like a loser in a hospital bed? [getting up and approaParkng Nash] Come on, take my offer. Take the drug holiday. Numb yourself out."
House, Bad pain month.
House," I was in rehab. I had a little pRoblem with the something of my own. Now all I take is ibuprofen, and it's two flights up."
House, The pain's migrated. I think the arterial wall is damaged.
House, I haven't had an arteriogram yet.
House, Interesting... That you jump from physical pain to long-lost love. You're projecting. So what's her name?
House," What does it matter to you? It's ""t"" minus four hours. [Nash looks at him. House checks his watch.] 8:20. Now tell me who she is and what are the pathetically long odds that she's gonna visit or call. And why that's a reason not to take the morphine."
House, So this is what it comes down to in the final hours. Deifying some lost love. Hoping to get her on the phone and make Everything perfect. It's pathetic. Either you left her for a reason or she left you for a reason. [He turns and walks toward Nash. He's holding the emesis basin that he was washing.] A phone call is not �
House, So why isn't she here?
House, For sex or love?
House, And what time it is matters because?
House, Same thing. Pretty much.
House," I like being alone. At least I convince myself that I'm better off that way. And then I met someone! at a psyParkatric hospital, of all places. She changed me. And then she left. We're better off alone. We suffer alone. We die alone. Doesn't matter if you're a model husband or father of the year. Tomorrow will be the same for you."
House, It's 9:00.
House, You don't seem that surprised. [Nash looks away from him.] That's what you expected to get. You waited until you knew she'd be out.
House," None. Just means you're a hypocrite. 'Cause apparently you do. [He picks up the phone, hits ""redial""� and hands Nash the phone.] Forget about rights. Just tell her what you need to tell her."
House, Yeah. I know. [to Nash] I'm sorry I didn't take your case.
House, You're new.
House," (looking down at himself) And, for the record, a little bit cold."
House, (holding up a cereal box) Without breakfast?
House, (holding out his hand) House. Nice to meet you.
House, (setting the box on the counter and putting on the apron) So you and Wilson...
House," Sorry, must have missed the ""if this trailer be a-rockin'"" sign out front."
House," (entering the room) Huzzah, my loyal peasants!"
House," (holding the sword up in front of him) Filling in for Rabbi Shmuhl at the Goldstein bris. (He starts swinging and twirling the sword) While I'm busy, you all can check out the Knight down in the E.R., who, instead of seizing the throne, just seized."
House," Doesn't work there, he lives there as part of a wonderful little troupe, who spend their weekends reenacting a nobler age, when people crapped in the streets, and Thirteen would have been a grandmother."
House, Try doing that with a pen.
House," Better idea, why don't you give me something I can use so I won't feel the need to?"
House, You're forgetting to demonize.
House, No. Two demon eyes. Hemorrhaging in the sclerae.
House," Which is why we need to check out Middle-earth. Foreman, take Frodo and break bread with the Hobbits."
House, (to Taub) That's why you and Chase are gonna get an MRI.
House," I said Frodo, not Gollum."
House," Who's the Parkck, and why are you hiding her?"
House," (putting down the sword and closing the door) And this morning. I bumped into your babe, naked."
House, I was in the kitchen.
House, I was naked.
House," Uh, it's not important right now. What is, is why you didn't want me to meet her in the first place. Is she married?"
House, A Patient?
House, She used to be a Man.
House," She wants to be a Man. Sam � it's a Man's name, short for..."
House, SaMantha. The soulless harpy you were married to before we met.
House," (lowering the sword) Sure. They get older, ovaries start drying up, and nice guys like you look attractive again."
House," By this, you mean a sinking feeling in the pit of the stomach. Fine. I get it. It's your life. (He opens the door for Wilson) You go screw it up. I can wait."
House," To tell you, ""I told you so."""
House, Fun stuff nEver is.
House," Except it's not food poisoning. If it was, the E.R. would look like Camelot right now."
House," No one else was sick, because they weren't allergic like he was."
House, That's what I sent you to Middle-earth to find out. (House tosses the cow eye to Foreman) Run scratch tests for the samples you brought back.
House, (testily) So treat him with epinephrine too.
House, (sitting on the nurse's station counter and rubbing his leg) Unless he's allergic and allergic to the cure. Sodium bisulfite � the preservative that keeps epi peppy � can cause tachycardia.
House, Lord have MRSA.
House," I'm sure you'll be fine. (pointing to Taub and Chase) You two get a sample to the lab to confirm, (to Thirteen) you get the Knight into isolation and on I.V. antibiotics. (to Foreman) You... stay away from me. (He leaves quickly)"
House, Need to talk.
House," (sitting in a chair in front of the desk) MRSA, shmrsa. Something important."
House, Wilson.
House, I don't beliEve it.
House," No, that he's actually capable of keeping a secret from me."
House, (chuckling and leaning forward in the chair) Would I? Like � like how you slept with your father's best friend or...
House, You need to break them up.
House, So you'd rather sit back and watch while the evil blonde gorges on Wilson's tender flesh and then tosses out his bones like she did the last time? You remember what he was like after that?
House," Well, then do something. (leaning back in the chair) God knows he's not gonna listen to me. You, on the other hand, have decades of experience dating and being attracted to losers. Obviously, I don't include myself."
House," Of course. I do it all the time. Hmm, I see your point."
House, (coming into the lab) Hope they bought you dinner first.
House," I know, it's poison Ivy."
House, They have bonfires Every night. The burning leaves aerosolizes the oil. We've seen what it's done to the outside of his body. Imagine what it's doing to his lungs and his sinuses.
House," How about this? Apparently, it's all over his sword."
House," Which is true of anything that would compromise his immune system, which means it has to be some other environmental toxin. Yesterday he was a healthy Knight, today he's Sleeping Beauty. Nothing else fits."
House, Then he ate the poison apple somewhere else. Or maybe you just missed it. Start treatment for triParknosis and confirm with a muscle biopsy. (He leaves)
House, Told you so.
House, Damn it. I nEver should have let her see me naked.
House, Why?
House, You were.
House, So you're asking me to condone a relationship based on lies and mistrust.
House, When and where?
House, What am I gonna wear? All my cereal boxes are at the cleaners.
House, How could I say no? (He smiles and heads for the exit)
House," Sorry we're late. But you know girls. Always fiddling with the hair and the makeup. James, Sam.... this is Sarah."
House, (correcting her) House.
House," (sarcastically) Yeah, delightful."
House, Which one of you checked out the apartment?
House, His symptoms fit an environmental�
House, Search the apartment.
House," (interrupting, and shouting at them as he walks away) Go! Now!"
House, (holding up the toy soldier) Plumbum nigrum.
House, Our Knight/Warlock apparently also dabbles in alchemy.
House," Biopsy the cysts, and you'll find your lead."
House," Wouldn't need a team if I did all the work, now, would I? Plus, I had to make you dinner."
House, I bet your plans don't taste like this.
House, I'm trying to be nice. What I did the other night was juvenile. I'm sorry.
House," (He pours more wine for each of them) It's my mom's recipe. Everything else, I got off the Web."
House," Where I found the lamb ragout, and you two found each other... Again."
House, And here we are.
House," I think you're old enough, now. But if you would like me to come along with you..."
House," Yeah, James, I cook in peace."
House," You're a cold-hearted bitch, who ripped his heart out. I watched him struggle for years to overcome the damage you did. And there's no way I'm going to just let you reel him back in so you can do it all over again."
House, Phase two of getting to know my enemy.
House," Same here. Only difference is, I'll outlast you."
House, End scene.
House, Absolutely.
House, There's only one thing left to do.
House," Actually, I've already gotten good value."
House," No, you told me that you couldn't find anything here that could be causing the symptoms."
House, Do you think he's making a mistake?
House, Wilson's not like us. He cares too much about people and their feelings.
House," The code that our Knight claims to live by, all that crap about honor and Parkvalry. Wilson's naturally like that, which is why he's�"
House, A sucker and a target. So we gotta look out for him. Do you smell that?
House, (picking a bottle off a shelf) You know what this is?
House, Try rose hips. (He puts it back)
House, It could be cyanide as far as he knows. (He picks up another bottle) How about this?
House, Wrong again. Black cohash.
House, (holding up a tuberous plant) You know what this is?
House," It's hemlock, you embossed carbuncle."
House, Did you sell it to anyone?
House, You sold it to Sir William?
House, (He looks at Thirteen) It's the only part of the environment you didn't check. The people living in it.
House, Because you poisoned him. Your royal anus. (He holds up the hemlock) With this.
House, Hemlock. I need to know how much you used and how you prepared it.
House, The apothecary's willing to testify that you're the only one he gave it to.
House," If it was for the challenge, then why is wee Willie the only Knight who's dying?"
House," Well, the good news is we now know what's wrong with you. The bad news is that your King's precious ideals were just pretend after all. At least, when it comes to guys who get too close to his Queen."
House," I guess you've nEver heard the expression, ""gas chromatography maParknes don't lie."""
House, Miles is a jealous idiot. And you're just an idiot.
House," Well, it's been in his system two days. We're lucky he's lasted this long."
House, It was just sitting in a stone.
House," Anything good? And by good, I, of course, mean bad."
House," (getting up from the chair) Well, there's gotta be something I can use."
House, But stealing them did.
House, Careful. I have a sword.
House," I'm sorry, is that the statutory period for soul sucking?"
House, So prove it. And dump him... again.
House," Sorry, go on. And, yes."
House," We did it. Well, I did it."
House," These aren't focal hepatic lesions on his liver, they're peliosis hepatis lesions. Which in combination with an erratic heart rate, usually indiCates�"
House, Two major symptoms of anabolic steroid abuse.
House, Our Patient's a juicer. Ancient poison accelerated the damage of the modern poison. Start treatment; let the King out of the tower.
House, He's just trying to get into your skirts. And I don't mean metaphorically.
House, Have a nice day.
House, I said I'd stay out of it. (He gives Wilson a look).
House, Nothing.
House, Nope.
House," Okay, I may have seen something in the fridge. Like the end of your relationship. (Nodding to the fridge) She put the milk in the door and not on the shelf."
House," You hate that she did that, but you didn't say anything. (Wilson laughs)"
House," No, I'm trying to help. If you got an issue, let her know."
House," Fine. Stew in your irritation. And sure, last time it bubbled over into resentment and rage, leading ultimately to a painful divorce that neither of you Ever really recovered from, but I'm sure this time it'll be great."
House, Says the guy whose opposable thumbs have been all over how Many women who aren't his wife?
House, Boring. Then we have to find a reason to rule it out.
House, But it would show up on a barium enema. (He drops the file on the table and grabs his cane)
House, Barium coats the inner lining of your colon. Lets us get a good look at it on the X-ray.
House," Okay, roll onto your side. It's fill 'er up time. So is Evelyn his new squeeze?"
House, Must be interesting growing up in a production of Oh! Calcutta!
House, You can explain that she's the reason the two of you stayed married.
House, But you just don't want to be young together.
House, Tank's full. I'll page the radiology elves.
House, Absolutely. There's no need to find any underlying cause 'cause these things nEver happen twice. Take her digestive system for a test drive. Give her a radio-opaque milkshake. X-ray Every 15 minutes to see if it makes any unscheduled stops on the way through.
House," No, Taub will be here all night. Talk to the unicorn and then tell me you don't beliEve. (He puts his glasses on and grabs something to read)."
House," That's not the lie. The lie is that he gives a crap about how his wife feels. If they're both screwing around, that's one thing. But if she has a piece on the side and he doesn't, the only way he'd be okay with that is if he's betraying her in some other way that, in his mind, makes them Even. My unicorn isn't a unicorn. It's a donkey with a plunger stuck to its face. (He looks sad, somehow.)"
House, What I beliEve is that men are genetically engineered to be jealous. Doesn't matter if I think there's a score. I guarantee you he does. Any of the wife's partners pan out?
House, So we're back to the husband.
House, He's doing something behind her back. What better cover than a business trip to Nebraska? Like that's really a place.
House," And he nicked himself shaving. Sorry. That was Taub. But it was easier to solve. Means he used the crappy razor in his locker, which means he slept here."
House," On the medical front, we've knocked out sex and foreign travel. Could be an electrolyte imbalance."
Houses, You're the moron who took marital advice from Tila Tequila.
House," Figured it would either blow up your marriage or make it more honest. Either way, you win."
House, Just because Everybody in this room wishes that all women were horny all the time doesn't make it so. (Chase looks amused.) Get an MRI of her adrenal glands.
House," Clotting disorder would explain Everything. (We hear the office door opening.) Question is, which one?"
House," Only the ones labeled, ""n-s-f-w."""
House," Sorry, that's ""n-n-s-f-w."""
House," Oh, I'm long past the number of procedures that'll bankrupt them."
House," By ""we,"" she means ""she."" (Thirteen sighs and stays)."
House, Wilson's been teaParkng me how to care. Try me.
House," You're right. I don't care. (Heavy rubber band shaking). Clotting disorder: DIC. Factor five leiden, antiphospholipid syndrome."
House, Go test our Patient's blood!
House, ! for Everything we discussed. (Thirteen leaves. House turns to Wilson.) I'm sorry.
House," As long as you're free, you want to grab some dinner? (Wilson looks like he wants to strangle House, but leaves anyway.)"
House," Which means we need to come up with a better idea. So what causes pRoblems in the stomach, heart, nerves? (Taub is waving pages of the file, looking somewhat smug. House stops, takes a deep breath, gets his trademark epiphany look)."
House," Oh, my God."
House, Thank God someone's keeping us focused on what's really important. (He sits next to Taub and watches him closely.)
House, Imaging showed normal diameter in her pulmonary artery. Here's a thought � (They all pay attention.) Taub's wife is now totally on the market. Mind hitting me with her digits?
House," Pain, pain went away, came back another day. Question is, what brought it back?"
House," Yeah, he's right. Let's get this wrapped up before 6. Taub turns back into a faithful pumpkin at midnight."
House," PNS also controls digestion, which she's been doing without screaming her head off since she's been here."
House, Foam?
House," Nothing. That's the beauty. I genuinely tried to help Wilson. I told him to stand up for himself, which you know is legitimate advice. And his relationship blew up."
House," If this should somehow lead to Lucas dying or oral sex, so be it. (Cuddy looks somewhat entertained.)"
House," Actually, IBD does make sense, 'cause it could trigger ankylosing spondylitis, which would explain the heart and the kidneys. Start her on sulfasalazine and TNF inhibitors. (They follow him in the corridor. House enters the elevator.) Oh, and Taub, I'm not gonna see you before you head off for Gomorrah. Just remember, if you get disoriented! breathe through your nose and look for the horizon."
House, Why the lack of afterglow? Physio girl not as freaky as you'd hoped?
House," Seriously, you'd think it'd kill her if we spend 15 seconds mocking you?"
House, I don't care what it's not. I want to know what it could be.
House, Good. Treat for those three.
House," Glad the husband's back. After missing so Many little deaths, he should be here for the big one. Top six, anyone?"
House," We'd have seen some improvement on prednisone. (Looking at flowers in the room.) Guy's wife's dying, and he stops to buy flowers."
House," Those are lilacs. My mom used to grow lilacs. My dad made her get rid of them, 'cause there were too Many bees. We ruled out HSP 'cause there was no inciting respiratory infection. But in rare cases, it can also be triggered by a bee sting."
House, Maybe we just didn't see it.
House, Have you been stung by a bee recently?
House," Not that you know of. Okay, I'm gonna have to check your holes. I'll start with the mouth. If there's nothing there, then things might have to get kinky. Say aah. (He gets a light.)"
House, I was kinda hoping for kinky.
House," That is adorable. Other than you still wanting to have sex with other dudes, and him bankrupting your family, I think you kids are pretty much home free."
House, You two made up?
House, You can thank me later.
House, I met the neighbors.
House, Good morning.
House, (checking his own message slips) That's nothing. I woke up in the wrong bed this morning.
House, (looking at Jeffrey over the top of his sunglasses) That's not what your mama said. (snapping his fingers in the air) Oh! Snap.
House," He started it. It was the neighbor's kid's bed. Luckily, Esteban still likes sleeping with mommy."
House, About yea drunk.
House, You sound just like Esteban's mom.
House," Sorry, I'm busy."
House," (to Chase) Tell me you have a case. You know, Even if you don't."
House, Sounds interesting. I'll take it. (They walk away from Cuddy) I owe you one. Now tell me you don't have a case.
House, We're Even.
House, You guys know how to Honeymoon. (He tosses his cane and then his backpack to Chase)
House," ""Aphasia"" is Greek for loss of voice."
House," (looking at Nicole) A lot of guys syncope at the altar. It's Greek for ""having the vapors."""
House," Don't say ""ah."""
House, (tossing the tongue depressor in the trash) Roll on your side and lift up your gown.
House, There's one thing they didn't test for.
House, Faking.
House, Test was positive.
House," Hey, I'm not the one you have to convince."
House," Well, if she's buying that, she might just be a keeper."
House," Well, the� (House pretends to faint and collapses onto Ted's bed)"
House, Is she buying this too?
House," (getting up off the bed) Kryo podia. It's Greek for ""duh."" (taking his cane and backpack from Chase) Still, you get to keep the engagement ring."
House," That's because you're more gullible than I am. (they stop at the elevator) For instance, I don't beliEve that you called off your open marriage. I beliEve your wife called it off, and you called off telling her that you weren't calling it off. A guy doesn't just throw a golden ticket in the trash."
House, That's exactly why you dabble. You're compensating for your professional conquests with sexual ones.
House," No, thanks."
House," I did, just very quickly."
House, Okay. If you bring your wife.
House, You're lying.
House, Then I'm not going.
House," There's gotta be a better way to call off a wedding. A Tweet, for example."
House," (turning around to look at the team) Okay, let's say all his symptoms are real. Explain how one of them suddenly went away without using the words ""virgin"" or ""Mary."""
House, A medication he's not telling us about.
House," I don't Even trust the ER. Let's rule out infections ourselves. Tap his lungs, send cultures, run cytology for cancer, and check his blood pressure."
House," This time, talk about nuptials while you do it. Check his home for Everything else."
House, (to Foreman) You check his love nest. (to Taub and Thirteen) You two check his swinging bachelor pad.
House, I assume so.
House," Really? 'Cause it would certainly explain the cold feet. Oh, and the boyfriend."
House," Well, it's possible. It doesn't mean you're gay just 'cause the guy you're sleeping with is."
House," So we got to wondering, how does a 27-year-old get mono? You're a little old for the kissing disease, unless your immune system is compromised."
House, Okay. I'll go test your fiancee for HIV. Is she the curious sort?
House," Sodomy, one of the top ten most common Household accidents."
House, To zap the fabulous right out of him.
House, Unless it was done at Dr. Liberace's he-Man quackery camp. Run an EEG. See if they straightened him or just scrambled him.
House, No need. I already texted her. And here she is now.
House, (leaning in close) I think you're still seeing the physio. (Taub turns back to House) You've got a backup suit in your car. Don't want to be bringing home da stank.
House," Hi, Rachel."
House, (looking very pleased with himself) I'm just leaving. I've got a ceramics class.
House," I love it. Even Managed to talk Chris into signing up for one. Of course, he's in the beginners' class."
House," Friday nights, right?"
House, You should join Chris'.
House," Well, gotta go. Making a tea service. (He pats Taub on the shoulder as he leaves)"
House," Four ways to stop a heart. (He walks toward Taub) Electrical pRoblems, restricted blood flow, blood where it shouldn't be, shocks, blocks, or bleeds."
House," (looking at Taub) And cheating. (he guffaws) Oh, no. Sorry. That's how you break a heart."
House," Now you just have to find some pottery by Taub. The lamer it looks, the better."
House, You should be a doctor.
House, Your life is awesome.
House," No, you weren't."
House," Because if you were, you'd need to see the pain in her eyes so she could see the concern in yours. Why are you setting me up on dates with my team? (Wilson shakes his head) Taub asking me out was quirky, but Thirteen doing it is a barking cat."
House, By setting me up with a hottie that I can't sleep with? And Thirteen?
House, I don't need your help.
House, I gave him a dollar. How much did you have to pay?
House, Racking you with guilt. So I do something really stupid and you reward me. Read any parenting Manual. That's not helping me. That's helping you.
House, Okay.
House, For you.
House," It's not gonna work, though."
House," P.O.T.S. - Postural orthostatic tachycardia syndrome. BP plummets when he's upright, rEverts to normal when he's lying down."
House, So load him up with fludrocortisone.
House," (to Taub) You didn't read your ceramics course description, did you?"
House, As I'm sure your wife did. So we all know they're doing a fourth of July theme. She'll be expecting something star-spangled.
House, So do I. Should I call or raise with a double gutshot draw?
House, No. What about infection?
House, I was talking about you. Has the little gent been wearing a tent?
House, A distracted person makes a distracted professional.
House," PRobably. Do a spinal tap. Run the CSF. (Taub starts to leave) Still talking about you. (Taub stops and turns back to House) But you can do it on the Patient, too, if you want. (Taub leaves)"
House, (nodding) What about her?
House, She's the only one who's not here for fun.
House," If your gaydar is so great, how come you didn't know about the Patient till you met his boyfriend?"
House, You don't think he loves her?
House," Taub loves his wife, but he needs to have sex with other women."
House, (finishing her sentence) to resist a biological imperative.
House, Says someone who's obviously nEver been on a diet.
House," You're successful, smart, and you attract Everything that moves. If you want to focus on the fact that you're not gonna see 50, that's your choice."
House, (answering the phone) Yeah?
House, We were just talking about you.
House," (into the phone) Not quite. You did a spinal tap, but the headaches got worse."
House, He sprung a leak. He's losing CSF from the tap site.
House," Just you, actually."
House," The low pressure in his brain caused the P.O.T.S., not the other way around. Patch the leak and top him up with artificial CSF. (He closes his phone)"
House," So what's masquerading as a stroke? Voted the worst Halloween costume, by the way."
House, Chest x-rays showed no hilar masses. (to Taub) Any luck with the pottery?
House, Skin's fine. A.N.A. was negative. So what did that set you back?
House," EIA was clear. Hey, could have gone a lot higher than $215."
House, NILLAS. No. Idiot. Lactate. LEvels. Are. Stable. We're missing something.
House," If history is written by the victor, how do we find out what really happened?"
House, Call the boyfriend. Let's get them all in the same room.
House, Or we could get them all in the same room and get the truth.
House, Can't. Pap smear.
House, It's gonna suck.
House, Where and when?
House, The night just keeps getting better.
House, To Wilson.
House," If he can't tell his fiancee he's gay, how is he gonna tell her he's pregnant?"
House, Nope. TSH was normal.
House," Check his prolactin lEvel, then MRI his pituitary."
House, You beliEve Chase?
House, I realized that they could be my friends.
House, And then I sobered up.
House, I think I sleep better in rocket ship sheets.
House, And wisdom is knowing the difference between what you can change... (House pauses and reaches for his cane. This is the medical epiphany moment) And what you were born with.
House, (finishing Taub's sentence) was normal.
House, How are the headaches?
House, Give me your head.
House, I know. It's the first time you've heard that sentence with a possessive pronoun.
House," How cool is that? You have a Parkari malformation, a narrowing in the base of your skull that can cut off CSF flow. But it wasn't a pRoblem until the ECT at breeder boot camp caused your brain to swell just enough to plug the opening. And when your brain pressed up against your pituitary, it signed you up for La Leche League. You still won't be pitParkng a tent for your lady, but that's just because, you know, she's a lady."
House," It also does an uncanny Christopher Walken. Unfortunately, if you treat it like P.O.T.S., it gets worse. So, as far as that goes, oops."
House," Overbearing mother. Kidding. CM's congenital. Like so Many other things, you were born that way."
House, It's Friday night.
House, Frees you up for the next one.
House, (taking the box) For trying to wreck your marriage?
House, And I get napkin rings?
House, Good work.
House, He doesn't have a home.
House, So Wilson got to you too?
House, Lucas?
House, I'm not that hungry.
House, (very seriously) Funny. That's the last thing I want us to be.
House," Okay. ""Therafy"" me."
House, You're fat.
House, You know how far the Parking lot is? My leg's been hurting.
House," No. PRobably just gonna rain. [He grips his right thigh and looks off to his right, avoiding Nolan's gaze.]"
House," I was late. I wasn't focusing on the decor, but it sounds appropriately bland and calming."
House, I'm not stressed! Beyond the stress induced by you telling me how stressed I am.
House, I had a Patient.
House, [removing his sunglasses] Beer?
House," We know she has money. [He picks up a sneaker.] Blaze Outriggers � 400 bucks a pair. People who have money don't just disappear. Sooner or later, someone's gonna show up looking for her."
House, You don't eat because you remember it's time to eat. You eat 'cause you're hungry. [He pulls the blanket off her legs and feels her calves.] Her metabolism is in high gear. She is an extreme long-distance runner�
House," [still looking at the Patient] That's your question? [back in Nolan's office, Nolan nods] You're a psychotherapist. You're hearing about a great amnesia case, and all you're asking me is geography."
House," [defiant for a moment, then he drops his eyes] I was avoiding Wilson. It's not something you couldn't have seen eight miles away."
House, [voice over] Wilson's a processor. I knew there were some things that he'd want to process with me! at length.
House," If it's before Friday, your assistant wins the pool. [He takes a bite of his muffin.]"
House, Tonight?
House, But she wants me to move out.
House," By moving too quickly. Given your usual rate of commitment, I'm surprised you're not already re-divorced."
House, What's wrong with my old place?
House, [nodding] Where I didn't abuse drugs and hallucinate.
House, I'm fine.
House, Why wouldn't I be?
House, He couldn't foresee Sam coming back into his life.
House, Based on what?
House, Those aren't symptoms.
House, Case was interesting.
House, [slight smile] Or not.
House, Here. Loss of differentiation between gray and white matter. [He points to an area on the scan.]
House," Fine. I'll give you the Cliff Notes version. Chase ""� MS, Taub ""� physical trauma. I can tell you why we ruled them out."
House, Her heart rate monitor has a serial number. The distributor can match the number to the store that sold it. She's a serious athlete. She might have been there often enough to be remembered.
House, Subtextually.
House," Even if the store clerk doesn't know who she is, the store's pRobably close to where she lives. Just seeing those surroundings might sPark a memory."
House, No. I'll take her.
House," Patients are boring! As people. This one I'm sure was no exception, but her situation was interesting. Besides, I was still avoiding Wilson. And no better way to avoid than leaving the hospital."
House, I wasn't avoiding going home. I'd already gone home!
House, [voice over] Before I came into work that day. I went straight there from Wilson's.
House, Not exactly.
House, Why are you here?
House," Yeah, thanks for the safety lesson. Why are you here?"
House, And turn his apartment into a giant prison jumpsuit.
House, My stuff?
House, Coffee table � where'd you put it? In the bedroom?
House, You sold my table to pay for paint that I don't want?
House, Get out.
House," Look, I'm going to work now. And when I come back, the walls will be a less exciting color, and you will be gone. [He drops a duffle bag on the floor with a thud.]"
House," Unlike me, Alvie didn't leave. I took my motorcycle to work that day. When I went home to get my car, he was painting the ceiling magenta. So I brought him with me to protect the apartment."
House, To protect the apartment. Whoa. Deja vu.
House," Obviously because he's a Wilson substitute. You can barely tell the difference between them, especially when Wilson raps about the hood."
House, From what?
House," Shut up, Alvie. Anything familiar! Church, grocery store?"
House," You know that Puerto Ricans are U.S. citizens, right? Instead of working the case, why don't you contemplate the inanity of an American with American immigration issues?"
House, So get a new one.
House, There's only one copy?
House, How'd that go?
House," Then someone will show up � a spouse, a friend � to tell you who you really are and what you should be feeling. They always do."
House, What did they say at the hearing?
House," Your mother is Puerto Rican, therefore, you are Puerto Rican. All you got to do is prove your mom's your mom, find some documentation�"
House," Alvie, the hearing�"
House, We're not here� [voice over] And then I realized! [to Alvie] You make a good point.
House," Your old friend, the fried carbohydrate. [to the cashier] She needed the calorically dense food to support the running habit. Do you know her name?"
House, Do you know where they live?
House," Here, work, anywhere she could have been exposed. Why wasn't Princeton Plainsboro on your list?"
House, Do you have any idea what would sound like you?
House," [voice over] That it was a strange position to be in. At that moment, she was more comfortable with me than with her husband. And he was picking up on it."
House, What about me how?
House, Those are my two choices? None of the above. She was just a Patient. She was interesting.
House, Toxic exposure to methane could explain this.
House," We'll take her back to the hospital, test her blood and urine and start treatment."
House, What happened?
House, Urinary incontinence. [He checks Sidney's eyes.] She's having complex partial seizures. This isn't methane. And you can leave the bucket. We need to get her to�
House, I'm choosing my diagnoses based on personal issues? You think she fell down the stairs and peed her pants 'cause Wilson dumped her too?
House, Chase had the toxin idea. Maybe he's obsessed with my past.
House, Which is also not a toxin.
House," Not only am I unthreatened by it, I was trying to get it back."
House, There's a ding mark.
